LECROYWS4024HD,18501,Waveform
Segments,1,SegmentSize,50002
Segment,TrigTime,TimeSinceSegment1
#1,17-Oct-2025 21:19:14,0                 
Time,Ampl
-9.965006e-006,0.3146881
-9.964606e-006,0.3140999
-9.964206e-006,0.3052769
-9.963806e-006,0.2964538
-9.963406e-006,0.2917482
-9.963006e-006,0.2905718
-9.962606e-006,0.2952774
-9.962206e-006,0.3011595
-9.961806e-006,0.3023359
-9.961406e-006,0.3058651
-9.961006e-006,0.3099825
-9.960606e-006,0.3052769
-9.960206e-006,0.2982185
-9.959806e-006,0.2988067
-9.959406e-006,0.3005713
-9.959006e-006,0.3023359
-9.958606e-006,0.3035123
-9.958206e-006,0.3029241
-9.957806e-006,0.3005713
-9.957406e-006,0.2982185
-9.957006e-006,0.3005713
-9.956606e-006,0.3029241
-9.956206e-006,0.2999831
-9.955806e-006,0.297042
-9.955406e-006,0.2964538
-9.955006e-006,0.2982185
-9.954606e-006,0.3046887
-9.954206e-006,0.3123353
-9.953806e-006,0.3140999
-9.953406e-006,0.3070415
-9.953006e-006,0.3005713
-9.952606e-006,0.3017477
-9.952206e-006,0.3076297
-9.951806e-006,0.3117471
-9.951406e-006,0.3082179
-9.951006e-006,0.3058651
-9.950606e-006,0.3129235
-9.950206e-006,0.3158645
-9.949806e-006,0.3093943
-9.949406e-006,0.3041005
-9.949006e-006,0.3029241
-9.948606e-006,0.3005713
-9.948206e-006,0.2999831
-9.947806e-006,0.2993949
-9.947406e-006,0.2993949
-9.947006e-006,0.3041005
-9.946606e-006,0.3076297
-9.946206e-006,0.3070415
-9.945806e-006,0.3035123
-9.945406e-006,0.3029241
-9.945006e-006,0.3005713
-9.944606e-006,0.2935128
-9.944206e-006,0.294101
-9.943806e-006,0.3046887
-9.943406e-006,0.3093943
-9.943006e-006,0.3058651
-9.942606e-006,0.3041005
-9.942206e-006,0.3029241
-9.941806e-006,0.3017477
-9.941406e-006,0.3005713
-9.941006e-006,0.3029241
-9.940606e-006,0.3093943
-9.940206e-006,0.3111589
-9.939806e-006,0.3082179
-9.939406e-006,0.3076297
-9.939006e-006,0.3076297
-9.938606e-006,0.3064533
-9.938206e-006,0.3076297
-9.937806e-006,0.3064533
-9.937406e-006,0.3023359
-9.937006e-006,0.3017477
-9.936606e-006,0.3029241
-9.936206e-006,0.3046887
-9.935806e-006,0.3046887
-9.935406e-006,0.3041005
-9.935006e-006,0.3093943
-9.934606e-006,0.3170409
-9.934206e-006,0.3170409
-9.933806e-006,0.3070415
-9.933406e-006,0.2982185
-9.933006e-006,0.3005713
-9.932606e-006,0.3088061
-9.932206e-006,0.3111589
-9.931806e-006,0.3111589
-9.931406e-006,0.3088061
-9.931006e-006,0.3052769
-9.930606e-006,0.3099825
-9.930206e-006,0.3188055
-9.929806e-006,0.3170409
-9.929406e-006,0.3052769
-9.929006e-006,0.2946892
-9.928606e-006,0.2946892
-9.928206e-006,0.3046887
-9.927806e-006,0.3158645
-9.927406e-006,0.3170409
-9.927006e-006,0.3088061
-9.926606e-006,0.3058651
-9.926206e-006,0.3093943
-9.925806e-006,0.3099825
-9.925406e-006,0.3093943
-9.925006e-006,0.3093943
-9.924606e-006,0.3082179
-9.924206e-006,0.3052769
-9.923806e-006,0.3035123
-9.923406e-006,0.3046887
-9.923006e-006,0.3029241
-9.922606e-006,0.3023359
-9.922206e-006,0.3082179
-9.921806e-006,0.3082179
-9.921406e-006,0.3011595
-9.921006e-006,0.2976303
-9.920606e-006,0.2976303
-9.920206e-006,0.3005713
-9.919806e-006,0.3046887
-9.919406e-006,0.3093943
-9.919006e-006,0.3111589
-9.918606e-006,0.3058651
-9.918206e-006,0.3005713
-9.917806e-006,0.3035123
-9.917406e-006,0.3058651
-9.917006e-006,0.2999831
-9.916606e-006,0.297042
-9.916206e-006,0.3023359
-9.915806e-006,0.3070415
-9.915406e-006,0.3093943
-9.915006e-006,0.3105707
-9.914606e-006,0.3111589
-9.914206e-006,0.3088061
-9.913806e-006,0.3052769
-9.913406e-006,0.3046887
-9.913006e-006,0.3076297
-9.912606e-006,0.3088061
-9.912206e-006,0.3035123
-9.911806e-006,0.3017477
-9.911406e-006,0.3070415
-9.911006e-006,0.3099825
-9.910606e-006,0.3105707
-9.910206e-006,0.3135117
-9.909806e-006,0.3188055
-9.909406e-006,0.3252757
-9.909006e-006,0.3252757
-9.908606e-006,0.3152763
-9.908206e-006,0.3088061
-9.907806e-006,0.3105707
-9.907406e-006,0.3135117
-9.907006e-006,0.3211583
-9.906606e-006,0.3252757
-9.906206e-006,0.3164527
-9.905806e-006,0.3088061
-9.905406e-006,0.3117471
-9.905006e-006,0.3176291
-9.904606e-006,0.3164527
-9.904206e-006,0.3123353
-9.903806e-006,0.3123353
-9.903406e-006,0.3099825
-9.903006e-006,0.3082179
-9.902606e-006,0.3158645
-9.902206e-006,0.3229229
-9.901806e-006,0.3199819
-9.901406e-006,0.3152763
-9.901006e-006,0.3129235
-9.900606e-006,0.3058651
-9.900206e-006,0.3070415
-9.899806e-006,0.3170409
-9.899406e-006,0.3211583
-9.899006e-006,0.3205701
-9.898606e-006,0.3211583
-9.898206e-006,0.3193937
-9.897806e-006,0.3117471
-9.897406e-006,0.3052769
-9.897006e-006,0.3082179
-9.896606e-006,0.3140999
-9.896206e-006,0.3176291
-9.895806e-006,0.3205701
-9.895406e-006,0.3223347
-9.895006e-006,0.3246875
-9.894606e-006,0.3235111
-9.894206e-006,0.3188055
-9.893806e-006,0.3199819
-9.893406e-006,0.3229229
-9.893006e-006,0.3199819
-9.892606e-006,0.3182173
-9.892206e-006,0.3176291
-9.891806e-006,0.3140999
-9.891406e-006,0.3129235
-9.891006e-006,0.3152763
-9.890606e-006,0.3135117
-9.890206e-006,0.3099825
-9.889806e-006,0.3135117
-9.889406e-006,0.3211583
-9.889006e-006,0.3211583
-9.888606e-006,0.3176291
-9.888206e-006,0.3217465
-9.887806e-006,0.3264522
-9.887406e-006,0.3193937
-9.887006e-006,0.3058651
-9.886606e-006,0.2999831
-9.886206e-006,0.3011595
-9.885806e-006,0.3093943
-9.885406e-006,0.3170409
-9.885006e-006,0.3176291
-9.884606e-006,0.3164527
-9.884206e-006,0.3129235
-9.883806e-006,0.3093943
-9.883406e-006,0.3099825
-9.883006e-006,0.3099825
-9.882606e-006,0.3123353
-9.882206e-006,0.3176291
-9.881806e-006,0.3199819
-9.881406e-006,0.3146881
-9.881006e-006,0.3117471
-9.880606e-006,0.3152763
-9.880206e-006,0.3188055
-9.879806e-006,0.3199819
-9.879406e-006,0.3182173
-9.879006e-006,0.3135117
-9.878606e-006,0.3129235
-9.878206e-006,0.3176291
-9.877806e-006,0.3217465
-9.877406e-006,0.3223347
-9.877006e-006,0.3264522
-9.876606e-006,0.3329224
-9.876206e-006,0.3299814
-9.875806e-006,0.3223347
-9.875406e-006,0.3199819
-9.875006e-006,0.3170409
-9.874606e-006,0.3170409
-9.874206e-006,0.3205701
-9.873806e-006,0.3217465
-9.873406e-006,0.3211583
-9.873006e-006,0.3223347
-9.872606e-006,0.3223347
-9.872206e-006,0.3199819
-9.871806e-006,0.3164527
-9.871406e-006,0.3140999
-9.871006e-006,0.3170409
-9.870606e-006,0.3246875
-9.870206e-006,0.3270404
-9.869806e-006,0.3211583
-9.869406e-006,0.3146881
-9.869006e-006,0.3135117
-9.868606e-006,0.3164527
-9.868206e-006,0.3205701
-9.867806e-006,0.3217465
-9.867406e-006,0.3199819
-9.867006e-006,0.3140999
-9.866606e-006,0.3117471
-9.866206e-006,0.3158645
-9.865806e-006,0.3182173
-9.865406e-006,0.3193937
-9.865006e-006,0.3223347
-9.864606e-006,0.3240993
-9.864206e-006,0.3205701
-9.863806e-006,0.3152763
-9.863406e-006,0.3146881
-9.863006e-006,0.3140999
-9.862606e-006,0.3117471
-9.862206e-006,0.3140999
-9.861806e-006,0.3188055
-9.861406e-006,0.3235111
-9.861006e-006,0.3282168
-9.860606e-006,0.3282168
-9.860206e-006,0.3282168
-9.859806e-006,0.3299814
-9.859406e-006,0.3246875
-9.859006e-006,0.3188055
-9.858606e-006,0.3211583
-9.858206e-006,0.325864
-9.857806e-006,0.328805
-9.857406e-006,0.3282168
-9.857006e-006,0.3252757
-9.856606e-006,0.3235111
-9.856206e-006,0.3235111
-9.855806e-006,0.3252757
-9.855406e-006,0.3264522
-9.855006e-006,0.3282168
-9.854606e-006,0.3293932
-9.854206e-006,0.3235111
-9.853806e-006,0.3164527
-9.853406e-006,0.3123353
-9.853006e-006,0.3140999
-9.852606e-006,0.3182173
-9.852206e-006,0.3217465
-9.851806e-006,0.3264522
-9.851406e-006,0.331746
-9.851006e-006,0.3323342
-9.850606e-006,0.3305696
-9.850206e-006,0.3305696
-9.849806e-006,0.328805
-9.849406e-006,0.3246875
-9.849006e-006,0.3211583
-9.848606e-006,0.3182173
-9.848206e-006,0.3211583
-9.847806e-006,0.3293932
-9.847406e-006,0.3329224
-9.847006e-006,0.3335106
-9.846606e-006,0.3340988
-9.846206e-006,0.3305696
-9.845806e-006,0.3276286
-9.845406e-006,0.3270404
-9.845006e-006,0.3293932
-9.844606e-006,0.3311578
-9.844206e-006,0.3299814
-9.843806e-006,0.3323342
-9.843406e-006,0.3335106
-9.843006e-006,0.3264522
-9.842606e-006,0.3235111
-9.842206e-006,0.3270404
-9.841806e-006,0.3299814
-9.841406e-006,0.3264522
-9.841006e-006,0.3217465
-9.840606e-006,0.3264522
-9.840206e-006,0.337628
-9.839806e-006,0.3440982
-9.839406e-006,0.3458628
-9.839006e-006,0.34351
-9.838606e-006,0.3393926
-9.838206e-006,0.3340988
-9.837806e-006,0.3282168
-9.837406e-006,0.3235111
-9.837006e-006,0.3223347
-9.836606e-006,0.3235111
-9.836206e-006,0.3264522
-9.835806e-006,0.3293932
-9.835406e-006,0.3329224
-9.835006e-006,0.334687
-9.834606e-006,0.3329224
-9.834206e-006,0.3323342
-9.833806e-006,0.3358634
-9.833406e-006,0.3429218
-9.833006e-006,0.3440982
-9.832606e-006,0.3358634
-9.832206e-006,0.3305696
-9.831806e-006,0.3340988
-9.831406e-006,0.3382162
-9.831006e-006,0.337628
-9.830606e-006,0.334687
-9.830206e-006,0.3340988
-9.829806e-006,0.334687
-9.829406e-006,0.3382162
-9.829006e-006,0.3417454
-9.828606e-006,0.3393926
-9.828206e-006,0.3370398
-9.827806e-006,0.331746
-9.827406e-006,0.3246875
-9.827006e-006,0.3240993
-9.826606e-006,0.3323342
-9.826206e-006,0.3393926
-9.825806e-006,0.3388044
-9.825406e-006,0.3323342
-9.825006e-006,0.3246875
-9.824606e-006,0.3246875
-9.824206e-006,0.3311578
-9.823806e-006,0.3370398
-9.823406e-006,0.3364516
-9.823006e-006,0.3340988
-9.822606e-006,0.3370398
-9.822206e-006,0.3358634
-9.821806e-006,0.3264522
-9.821406e-006,0.3211583
-9.821006e-006,0.3217465
-9.820606e-006,0.3211583
-9.820206e-006,0.3252757
-9.819806e-006,0.3276286
-9.819406e-006,0.3229229
-9.819006e-006,0.325864
-9.818606e-006,0.3340988
-9.818206e-006,0.3329224
-9.817806e-006,0.3282168
-9.817406e-006,0.3305696
-9.817006e-006,0.3382162
-9.816606e-006,0.3411572
-9.816206e-006,0.337628
-9.815806e-006,0.3399808
-9.815406e-006,0.346451
-9.815006e-006,0.340569
-9.814606e-006,0.3323342
-9.814206e-006,0.3282168
-9.813806e-006,0.3235111
-9.813406e-006,0.3199819
-9.813006e-006,0.3246875
-9.812606e-006,0.3323342
-9.812206e-006,0.337628
-9.811806e-006,0.3399808
-9.811406e-006,0.3370398
-9.811006e-006,0.3335106
-9.810606e-006,0.3323342
-9.810206e-006,0.3335106
-9.809806e-006,0.3335106
-9.809406e-006,0.3329224
-9.809006e-006,0.3393926
-9.808606e-006,0.3446864
-9.808206e-006,0.3423336
-9.807806e-006,0.340569
-9.807406e-006,0.3370398
-9.807006e-006,0.3323342
-9.806606e-006,0.3335106
-9.806206e-006,0.3352752
-9.805806e-006,0.3340988
-9.805406e-006,0.3340988
-9.805006e-006,0.3364516
-9.804606e-006,0.3382162
-9.804206e-006,0.3393926
-9.803806e-006,0.3417454
-9.803406e-006,0.3417454
-9.803006e-006,0.3388044
-9.802606e-006,0.3323342
-9.802206e-006,0.3282168
-9.801806e-006,0.3305696
-9.801406e-006,0.3305696
-9.801006e-006,0.328805
-9.800606e-006,0.3276286
-9.800206e-006,0.3276286
-9.799806e-006,0.3352752
-9.799406e-006,0.34351
-9.799006e-006,0.3399808
-9.798606e-006,0.3370398
-9.798206e-006,0.340569
-9.797806e-006,0.3388044
-9.797406e-006,0.337628
-9.797006e-006,0.34351
-9.796606e-006,0.3488038
-9.796206e-006,0.3517448
-9.795806e-006,0.3499802
-9.795406e-006,0.3423336
-9.795006e-006,0.3364516
-9.794606e-006,0.3364516
-9.794206e-006,0.3411572
-9.793806e-006,0.3423336
-9.793406e-006,0.34351
-9.793006e-006,0.349392
-9.792606e-006,0.3529212
-9.792206e-006,0.346451
-9.791806e-006,0.3417454
-9.791406e-006,0.3417454
-9.791006e-006,0.3399808
-9.790606e-006,0.3388044
-9.790206e-006,0.3388044
-9.789806e-006,0.3399808
-9.789406e-006,0.3388044
-9.789006e-006,0.3329224
-9.788606e-006,0.328805
-9.788206e-006,0.3335106
-9.787806e-006,0.3340988
-9.787406e-006,0.3282168
-9.787006e-006,0.3323342
-9.786606e-006,0.3411572
-9.786206e-006,0.3417454
-9.785806e-006,0.3358634
-9.785406e-006,0.3329224
-9.785006e-006,0.331746
-9.784606e-006,0.3335106
-9.784206e-006,0.3370398
-9.783806e-006,0.337628
-9.783406e-006,0.3393926
-9.783006e-006,0.3382162
-9.782606e-006,0.3352752
-9.782206e-006,0.3393926
-9.781806e-006,0.34351
-9.781406e-006,0.340569
-9.781006e-006,0.337628
-9.780606e-006,0.3399808
-9.780206e-006,0.3446864
-9.779806e-006,0.3440982
-9.779406e-006,0.3399808
-9.779006e-006,0.337628
-9.778606e-006,0.337628
-9.778206e-006,0.34351
-9.777806e-006,0.3488038
-9.777406e-006,0.3458628
-9.777006e-006,0.34351
-9.776606e-006,0.34351
-9.776206e-006,0.34351
-9.775806e-006,0.3429218
-9.775406e-006,0.337628
-9.775006e-006,0.3388044
-9.774606e-006,0.3458628
-9.774206e-006,0.3470392
-9.773806e-006,0.3458628
-9.773406e-006,0.3476274
-9.773006e-006,0.3423336
-9.772606e-006,0.3388044
-9.772206e-006,0.3470392
-9.771806e-006,0.3535094
-9.771406e-006,0.3488038
-9.771006e-006,0.3388044
-9.770606e-006,0.3370398
-9.770206e-006,0.3423336
-9.769806e-006,0.3429218
-9.769406e-006,0.3440982
-9.769006e-006,0.34351
-9.768606e-006,0.3364516
-9.768206e-006,0.3388044
-9.767806e-006,0.3470392
-9.767406e-006,0.3440982
-9.767006e-006,0.3388044
-9.766606e-006,0.3446864
-9.766206e-006,0.349392
-9.765806e-006,0.3440982
-9.765406e-006,0.3393926
-9.765006e-006,0.3423336
-9.764606e-006,0.346451
-9.764206e-006,0.3470392
-9.763806e-006,0.3476274
-9.763406e-006,0.3488038
-9.763006e-006,0.3476274
-9.762606e-006,0.3423336
-9.762206e-006,0.3440982
-9.761806e-006,0.349392
-9.761406e-006,0.3429218
-9.761006e-006,0.3329224
-9.760606e-006,0.3311578
-9.760206e-006,0.3335106
-9.759806e-006,0.331746
-9.759406e-006,0.328805
-9.759006e-006,0.331746
-9.758606e-006,0.3364516
-9.758206e-006,0.3370398
-9.757806e-006,0.337628
-9.757406e-006,0.3399808
-9.757006e-006,0.337628
-9.756606e-006,0.3282168
-9.756206e-006,0.328805
-9.755806e-006,0.337628
-9.755406e-006,0.340569
-9.755006e-006,0.3393926
-9.754606e-006,0.3411572
-9.754206e-006,0.34351
-9.753806e-006,0.3458628
-9.753406e-006,0.346451
-9.753006e-006,0.3488038
-9.752606e-006,0.3529212
-9.752206e-006,0.352333
-9.751806e-006,0.3505684
-9.751406e-006,0.349392
-9.751006e-006,0.3452746
-9.750606e-006,0.340569
-9.750206e-006,0.3399808
-9.749806e-006,0.3388044
-9.749406e-006,0.3364516
-9.749006e-006,0.3358634
-9.748606e-006,0.337628
-9.748206e-006,0.3417454
-9.747806e-006,0.3482156
-9.747406e-006,0.3540977
-9.747006e-006,0.3546859
-9.746606e-006,0.3529212
-9.746206e-006,0.3529212
-9.745806e-006,0.3499802
-9.745406e-006,0.3446864
-9.745006e-006,0.3429218
-9.744606e-006,0.346451
-9.744206e-006,0.352333
-9.743806e-006,0.3529212
-9.743406e-006,0.3511566
-9.743006e-006,0.352333
-9.742606e-006,0.3540977
-9.742206e-006,0.3535094
-9.741806e-006,0.3511566
-9.741406e-006,0.349392
-9.741006e-006,0.3458628
-9.740606e-006,0.346451
-9.740206e-006,0.3540977
-9.739806e-006,0.3582151
-9.739406e-006,0.3558623
-9.739006e-006,0.3499802
-9.738606e-006,0.3446864
-9.738206e-006,0.3417454
-9.737806e-006,0.3446864
-9.737406e-006,0.3499802
-9.737006e-006,0.3446864
-9.736606e-006,0.334687
-9.736206e-006,0.3370398
-9.735806e-006,0.3488038
-9.735406e-006,0.3570387
-9.735006e-006,0.3611561
-9.734606e-006,0.3588033
-9.734206e-006,0.349392
-9.733806e-006,0.34351
-9.733406e-006,0.3440982
-9.733006e-006,0.3452746
-9.732606e-006,0.3476274
-9.732206e-006,0.349392
-9.731806e-006,0.346451
-9.731406e-006,0.3446864
-9.731006e-006,0.3458628
-9.730606e-006,0.3476274
-9.730206e-006,0.3482156
-9.729806e-006,0.3482156
-9.729406e-006,0.3482156
-9.729006e-006,0.3511566
-9.728606e-006,0.3529212
-9.728206e-006,0.3499802
-9.727806e-006,0.346451
-9.727406e-006,0.3429218
-9.727006e-006,0.3423336
-9.726606e-006,0.3470392
-9.726206e-006,0.3529212
-9.725806e-006,0.3529212
-9.725406e-006,0.349392
-9.725006e-006,0.349392
-9.724606e-006,0.352333
-9.724206e-006,0.3540977
-9.723806e-006,0.3540977
-9.723406e-006,0.352333
-9.723006e-006,0.352333
-9.722606e-006,0.3540977
-9.722206e-006,0.352333
-9.721806e-006,0.3535094
-9.721406e-006,0.3588033
-9.721006e-006,0.3593915
-9.720606e-006,0.3588033
-9.720206e-006,0.3623325
-9.719806e-006,0.3635089
-9.719406e-006,0.3576269
-9.719006e-006,0.3482156
-9.718606e-006,0.3429218
-9.718206e-006,0.3429218
-9.717806e-006,0.3458628
-9.717406e-006,0.349392
-9.717006e-006,0.3517448
-9.716606e-006,0.3505684
-9.716206e-006,0.3499802
-9.715806e-006,0.3529212
-9.715406e-006,0.3546859
-9.715006e-006,0.3576269
-9.714606e-006,0.3570387
-9.714206e-006,0.3505684
-9.713806e-006,0.3458628
-9.713406e-006,0.3446864
-9.713006e-006,0.3499802
-9.712606e-006,0.3570387
-9.712206e-006,0.3558623
-9.711806e-006,0.352333
-9.711406e-006,0.3517448
-9.711006e-006,0.3552741
-9.710606e-006,0.3582151
-9.710206e-006,0.3570387
-9.709806e-006,0.3517448
-9.709406e-006,0.3470392
-9.709006e-006,0.3458628
-9.708606e-006,0.3440982
-9.708206e-006,0.3452746
-9.707806e-006,0.3476274
-9.707406e-006,0.3440982
-9.707006e-006,0.3411572
-9.706606e-006,0.3452746
-9.706206e-006,0.3529212
-9.705806e-006,0.3558623
-9.705406e-006,0.3558623
-9.705006e-006,0.3582151
-9.704606e-006,0.3605679
-9.704206e-006,0.3635089
-9.703806e-006,0.3670381
-9.703406e-006,0.3640971
-9.703006e-006,0.3558623
-9.702606e-006,0.352333
-9.702206e-006,0.3535094
-9.701806e-006,0.3576269
-9.701406e-006,0.3623325
-9.701006e-006,0.3605679
-9.700606e-006,0.3582151
-9.700206e-006,0.3593915
-9.699806e-006,0.3593915
-9.699406e-006,0.3605679
-9.699006e-006,0.3640971
-9.698606e-006,0.3670381
-9.698206e-006,0.3682145
-9.697806e-006,0.3658617
-9.697406e-006,0.3599797
-9.697006e-006,0.3558623
-9.696606e-006,0.352333
-9.696206e-006,0.352333
-9.695806e-006,0.3582151
-9.695406e-006,0.3582151
-9.695006e-006,0.3517448
-9.694606e-006,0.3488038
-9.694206e-006,0.3470392
-9.693806e-006,0.3488038
-9.693406e-006,0.3558623
-9.693006e-006,0.3570387
-9.692606e-006,0.3540977
-9.692206e-006,0.3552741
-9.691806e-006,0.3558623
-9.691406e-006,0.3529212
-9.691006e-006,0.352333
-9.690606e-006,0.3517448
-9.690206e-006,0.3546859
-9.689806e-006,0.3593915
-9.689406e-006,0.3582151
-9.689006e-006,0.3576269
-9.688606e-006,0.3617443
-9.688206e-006,0.3635089
-9.687806e-006,0.3640971
-9.687406e-006,0.3652735
-9.687006e-006,0.3611561
-9.686606e-006,0.3582151
-9.686206e-006,0.3617443
-9.685806e-006,0.3599797
-9.685406e-006,0.3558623
-9.685006e-006,0.3552741
-9.684606e-006,0.3558623
-9.684206e-006,0.3599797
-9.683806e-006,0.3676263
-9.683406e-006,0.3705673
-9.683006e-006,0.3705673
-9.682606e-006,0.3740965
-9.682206e-006,0.3740965
-9.681806e-006,0.3646853
-9.681406e-006,0.3558623
-9.681006e-006,0.3529212
-9.680606e-006,0.3517448
-9.680206e-006,0.3546859
-9.679806e-006,0.3540977
-9.679406e-006,0.3505684
-9.679006e-006,0.3535094
-9.678606e-006,0.3529212
-9.678206e-006,0.3482156
-9.677806e-006,0.346451
-9.677406e-006,0.3482156
-9.677006e-006,0.3529212
-9.676606e-006,0.3552741
-9.676206e-006,0.3582151
-9.675806e-006,0.3629207
-9.675406e-006,0.3617443
-9.675006e-006,0.3570387
-9.674606e-006,0.3588033
-9.674206e-006,0.3629207
-9.673806e-006,0.3593915
-9.673406e-006,0.3540977
-9.673006e-006,0.3552741
-9.672606e-006,0.3588033
-9.672206e-006,0.3617443
-9.671806e-006,0.3664499
-9.671406e-006,0.3664499
-9.671006e-006,0.3576269
-9.670606e-006,0.3529212
-9.670206e-006,0.3582151
-9.669806e-006,0.3635089
-9.669406e-006,0.3629207
-9.669006e-006,0.3599797
-9.668606e-006,0.3582151
-9.668206e-006,0.3564505
-9.667806e-006,0.3576269
-9.667406e-006,0.3664499
-9.667006e-006,0.3758611
-9.666606e-006,0.3770375
-9.666206e-006,0.3705673
-9.665806e-006,0.3658617
-9.665406e-006,0.3676263
-9.665006e-006,0.3676263
-9.664606e-006,0.3652735
-9.664206e-006,0.3629207
-9.663806e-006,0.3652735
-9.663406e-006,0.3699791
-9.663006e-006,0.3729201
-9.662606e-006,0.3705673
-9.662206e-006,0.3640971
-9.661806e-006,0.3640971
-9.661406e-006,0.3699791
-9.661006e-006,0.3699791
-9.660606e-006,0.3635089
-9.660206e-006,0.3617443
-9.659806e-006,0.3682145
-9.659406e-006,0.3729201
-9.659006e-006,0.3705673
-9.658606e-006,0.3682145
-9.658206e-006,0.3705673
-9.657806e-006,0.3670381
-9.657406e-006,0.3588033
-9.657006e-006,0.3558623
-9.656606e-006,0.3558623
-9.656206e-006,0.3570387
-9.655806e-006,0.3588033
-9.655406e-006,0.3540977
-9.655006e-006,0.3458628
-9.654606e-006,0.3458628
-9.654206e-006,0.352333
-9.653806e-006,0.3552741
-9.653406e-006,0.3564505
-9.653006e-006,0.3599797
-9.652606e-006,0.3664499
-9.652206e-006,0.3670381
-9.651806e-006,0.3629207
-9.651406e-006,0.3611561
-9.651006e-006,0.3629207
-9.650606e-006,0.3640971
-9.650206e-006,0.3640971
-9.649806e-006,0.3682145
-9.649406e-006,0.3764493
-9.649006e-006,0.3776257
-9.648606e-006,0.3682145
-9.648206e-006,0.3635089
-9.647806e-006,0.3646853
-9.647406e-006,0.3635089
-9.647006e-006,0.3658617
-9.646606e-006,0.3699791
-9.646206e-006,0.3723319
-9.645806e-006,0.3735083
-9.645406e-006,0.3740965
-9.645006e-006,0.3746847
-9.644606e-006,0.3735083
-9.644206e-006,0.3729201
-9.643806e-006,0.3729201
-9.643406e-006,0.3693909
-9.643006e-006,0.3617443
-9.642606e-006,0.3582151
-9.642206e-006,0.3646853
-9.641806e-006,0.3693909
-9.641406e-006,0.3676263
-9.641006e-006,0.3676263
-9.640606e-006,0.3664499
-9.640206e-006,0.3682145
-9.639806e-006,0.3735083
-9.639406e-006,0.3752729
-9.639006e-006,0.3717437
-9.638606e-006,0.3699791
-9.638206e-006,0.3682145
-9.637806e-006,0.3693909
-9.637406e-006,0.3717437
-9.637006e-006,0.3693909
-9.636606e-006,0.3646853
-9.636206e-006,0.3617443
-9.635806e-006,0.3640971
-9.635406e-006,0.3623325
-9.635006e-006,0.3588033
-9.634606e-006,0.3593915
-9.634206e-006,0.3593915
-9.633806e-006,0.3635089
-9.633406e-006,0.3652735
-9.633006e-006,0.3635089
-9.632606e-006,0.3640971
-9.632206e-006,0.3605679
-9.631806e-006,0.3582151
-9.631406e-006,0.3588033
-9.631006e-006,0.3611561
-9.630606e-006,0.3699791
-9.630206e-006,0.3752729
-9.629806e-006,0.3699791
