LECROYWS4024HD,18500,Waveform
Segments,1,SegmentSize,125002
Segment,TrigTime,TimeSinceSegment1
#1,31-Oct-2025 16:51:16,0                 
Time,Ampl
-2.5434668e-005,0.807038
-2.5434268e-005,0.804685
-2.5433868e-005,0.804685
-2.5433468e-005,0.807038
-2.5433068e-005,0.804685
-2.5432668e-005,0.802332
-2.5432268e-005,0.799979
-2.5431868e-005,0.802332
-2.5431468e-005,0.804685
-2.5431068e-005,0.804685
-2.5430668e-005,0.802332
-2.5430268e-005,0.802332
-2.5429868e-005,0.802332
-2.5429468e-005,0.804685
-2.5429068e-005,0.804685
-2.5428668e-005,0.802332
-2.5428268e-005,0.802332
-2.5427868e-005,0.802332
-2.5427468e-005,0.799979
-2.5427068e-005,0.799979
-2.5426668e-005,0.802332
-2.5426268e-005,0.804685
-2.5425868e-005,0.804685
-2.5425468e-005,0.802332
-2.5425068e-005,0.804685
-2.5424668e-005,0.807038
-2.5424268e-005,0.80939
-2.5423868e-005,0.804685
-2.5423468e-005,0.804685
-2.5423068e-005,0.807038
-2.5422668e-005,0.807038
-2.5422268e-005,0.807038
-2.5421868e-005,0.804685
-2.5421468e-005,0.802332
-2.5421068e-005,0.804685
-2.5420668e-005,0.804685
-2.5420268e-005,0.802332
-2.5419868e-005,0.804685
-2.5419468e-005,0.807038
-2.5419068e-005,0.804685
-2.5418668e-005,0.802332
-2.5418268e-005,0.802332
-2.5417868e-005,0.804685
-2.5417468e-005,0.804685
-2.5417068e-005,0.804685
-2.5416668e-005,0.807038
-2.5416268e-005,0.804685
-2.5415868e-005,0.804685
-2.5415468e-005,0.804685
-2.5415068e-005,0.802332
-2.5414668e-005,0.799979
-2.5414268e-005,0.797626
-2.5413868e-005,0.799979
-2.5413468e-005,0.799979
-2.5413068e-005,0.802332
-2.5412668e-005,0.802332
-2.5412268e-005,0.802332
-2.5411868e-005,0.799979
-2.5411468e-005,0.799979
-2.5411068e-005,0.802332
-2.5410668e-005,0.804685
-2.5410268e-005,0.804685
-2.5409868e-005,0.807038
-2.5409468e-005,0.804685
-2.5409068e-005,0.804685
-2.5408668e-005,0.802332
-2.5408268e-005,0.804685
-2.5407868e-005,0.804685
-2.5407468e-005,0.807038
-2.5407068e-005,0.807038
-2.5406668e-005,0.807038
-2.5406268e-005,0.807038
-2.5405868e-005,0.804685
-2.5405468e-005,0.799979
-2.5405068e-005,0.799979
-2.5404668e-005,0.802332
-2.5404268e-005,0.804685
-2.5403868e-005,0.804685
-2.5403468e-005,0.804685
-2.5403068e-005,0.807038
-2.5402668e-005,0.80939
-2.5402268e-005,0.80939
-2.5401868e-005,0.804685
-2.5401468e-005,0.804685
-2.5401068e-005,0.807038
-2.5400668e-005,0.804685
-2.5400268e-005,0.804685
-2.5399868e-005,0.804685
-2.5399468e-005,0.807038
-2.5399068e-005,0.807038
-2.5398668e-005,0.807038
-2.5398268e-005,0.804685
-2.5397868e-005,0.807038
-2.5397468e-005,0.804685
-2.5397068e-005,0.802332
-2.5396668e-005,0.799979
-2.5396268e-005,0.802332
-2.5395868e-005,0.799979
-2.5395468e-005,0.802332
-2.5395068e-005,0.804685
-2.5394668e-005,0.807038
-2.5394268e-005,0.804685
-2.5393868e-005,0.802332
-2.5393468e-005,0.802332
-2.5393068e-005,0.804685
-2.5392668e-005,0.802332
-2.5392268e-005,0.802332
-2.5391868e-005,0.802332
-2.5391468e-005,0.802332
-2.5391068e-005,0.804685
-2.5390668e-005,0.807038
-2.5390268e-005,0.807038
-2.5389868e-005,0.807038
-2.5389468e-005,0.807038
-2.5389068e-005,0.804685
-2.5388668e-005,0.799979
-2.5388268e-005,0.799979
-2.5387868e-005,0.804685
-2.5387468e-005,0.804685
-2.5387068e-005,0.802332
-2.5386668e-005,0.799979
-2.5386268e-005,0.802332
-2.5385868e-005,0.804685
-2.5385468e-005,0.804685
-2.5385068e-005,0.802332
-2.5384668e-005,0.804685
-2.5384268e-005,0.807038
-2.5383868e-005,0.80939
-2.5383468e-005,0.80939
-2.5383068e-005,0.807038
-2.5382668e-005,0.804685
-2.5382268e-005,0.804685
-2.5381868e-005,0.807038
-2.5381468e-005,0.80939
-2.5381068e-005,0.80939
-2.5380668e-005,0.80939
-2.5380268e-005,0.80939
-2.5379868e-005,0.804685
-2.5379468e-005,0.804685
-2.5379068e-005,0.804685
-2.5378668e-005,0.804685
-2.5378268e-005,0.807038
-2.5377868e-005,0.80939
-2.5377468e-005,0.80939
-2.5377068e-005,0.80939
-2.5376668e-005,0.807038
-2.5376268e-005,0.807038
-2.5375868e-005,0.80939
-2.5375468e-005,0.814096
-2.5375068e-005,0.811743
-2.5374668e-005,0.80939
-2.5374268e-005,0.80939
-2.5373868e-005,0.811743
-2.5373468e-005,0.811743
-2.5373068e-005,0.80939
-2.5372668e-005,0.807038
-2.5372268e-005,0.80939
-2.5371868e-005,0.807038
-2.5371468e-005,0.804685
-2.5371068e-005,0.804685
-2.5370668e-005,0.807038
-2.5370268e-005,0.807038
-2.5369868e-005,0.804685
-2.5369468e-005,0.804685
-2.5369068e-005,0.804685
-2.5368668e-005,0.804685
-2.5368268e-005,0.804685
-2.5367868e-005,0.807038
-2.5367468e-005,0.807038
-2.5367068e-005,0.80939
-2.5366668e-005,0.807038
-2.5366268e-005,0.802332
-2.5365868e-005,0.799979
-2.5365468e-005,0.802332
-2.5365068e-005,0.807038
-2.5364668e-005,0.807038
-2.5364268e-005,0.804685
-2.5363868e-005,0.804685
-2.5363468e-005,0.804685
-2.5363068e-005,0.804685
-2.5362668e-005,0.80939
-2.5362268e-005,0.80939
-2.5361868e-005,0.804685
-2.5361468e-005,0.799979
-2.5361068e-005,0.799979
-2.5360668e-005,0.799979
-2.5360268e-005,0.802332
-2.5359868e-005,0.807038
-2.5359468e-005,0.80939
-2.5359068e-005,0.80939
-2.5358668e-005,0.80939
-2.5358268e-005,0.80939
-2.5357868e-005,0.804685
-2.5357468e-005,0.802332
-2.5357068e-005,0.804685
-2.5356668e-005,0.807038
-2.5356268e-005,0.807038
-2.5355868e-005,0.807038
-2.5355468e-005,0.807038
-2.5355068e-005,0.80939
-2.5354668e-005,0.80939
-2.5354268e-005,0.807038
-2.5353868e-005,0.807038
-2.5353468e-005,0.807038
-2.5353068e-005,0.807038
-2.5352668e-005,0.80939
-2.5352268e-005,0.811743
-2.5351868e-005,0.811743
-2.5351468e-005,0.80939
-2.5351068e-005,0.804685
-2.5350668e-005,0.802332
-2.5350268e-005,0.807038
-2.5349868e-005,0.80939
-2.5349468e-005,0.811743
-2.5349068e-005,0.80939
-2.5348668e-005,0.80939
-2.5348268e-005,0.80939
-2.5347868e-005,0.811743
-2.5347468e-005,0.811743
-2.5347068e-005,0.811743
-2.5346668e-005,0.811743
-2.5346268e-005,0.811743
-2.5345868e-005,0.80939
-2.5345468e-005,0.807038
-2.5345068e-005,0.807038
-2.5344668e-005,0.80939
-2.5344268e-005,0.80939
-2.5343868e-005,0.807038
-2.5343468e-005,0.804685
-2.5343068e-005,0.807038
-2.5342668e-005,0.807038
-2.5342268e-005,0.807038
-2.5341868e-005,0.807038
-2.5341468e-005,0.807038
-2.5341068e-005,0.807038
-2.5340668e-005,0.80939
-2.5340268e-005,0.814096
-2.5339868e-005,0.811743
-2.5339468e-005,0.807038
-2.5339068e-005,0.807038
-2.5338668e-005,0.80939
-2.5338268e-005,0.80939
-2.5337868e-005,0.807038
-2.5337468e-005,0.804685
-2.5337068e-005,0.802332
-2.5336668e-005,0.804685
-2.5336268e-005,0.807038
-2.5335868e-005,0.804685
-2.5335468e-005,0.802332
-2.5335068e-005,0.802332
-2.5334668e-005,0.807038
-2.5334268e-005,0.80939
-2.5333868e-005,0.80939
-2.5333468e-005,0.80939
-2.5333068e-005,0.811743
-2.5332668e-005,0.814096
-2.5332268e-005,0.811743
-2.5331868e-005,0.80939
-2.5331468e-005,0.807038
-2.5331068e-005,0.80939
-2.5330668e-005,0.811743
-2.5330268e-005,0.811743
-2.5329868e-005,0.811743
-2.5329468e-005,0.811743
-2.5329068e-005,0.80939
-2.5328668e-005,0.807038
-2.5328268e-005,0.804685
-2.5327868e-005,0.804685
-2.5327468e-005,0.804685
-2.5327068e-005,0.807038
-2.5326668e-005,0.80939
-2.5326268e-005,0.80939
-2.5325868e-005,0.80939
-2.5325468e-005,0.807038
-2.5325068e-005,0.804685
-2.5324668e-005,0.80939
-2.5324268e-005,0.814096
-2.5323868e-005,0.811743
-2.5323468e-005,0.80939
-2.5323068e-005,0.80939
-2.5322668e-005,0.80939
-2.5322268e-005,0.814096
-2.5321868e-005,0.811743
-2.5321468e-005,0.807038
-2.5321068e-005,0.804685
-2.5320668e-005,0.807038
-2.5320268e-005,0.80939
-2.5319868e-005,0.807038
-2.5319468e-005,0.804685
-2.5319068e-005,0.804685
-2.5318668e-005,0.807038
-2.5318268e-005,0.80939
-2.5317868e-005,0.814096
-2.5317468e-005,0.816449
-2.5317068e-005,0.814096
-2.5316668e-005,0.811743
-2.5316268e-005,0.80939
-2.5315868e-005,0.811743
-2.5315468e-005,0.811743
-2.5315068e-005,0.811743
-2.5314668e-005,0.811743
-2.5314268e-005,0.814096
-2.5313868e-005,0.816449
-2.5313468e-005,0.811743
-2.5313068e-005,0.80939
-2.5312668e-005,0.80939
-2.5312268e-005,0.807038
-2.5311868e-005,0.804685
-2.5311468e-005,0.804685
-2.5311068e-005,0.807038
-2.5310668e-005,0.807038
-2.5310268e-005,0.807038
-2.5309868e-005,0.807038
-2.5309468e-005,0.811743
-2.5309068e-005,0.811743
-2.5308668e-005,0.80939
-2.5308268e-005,0.80939
-2.5307868e-005,0.80939
-2.5307468e-005,0.80939
-2.5307068e-005,0.80939
-2.5306668e-005,0.80939
-2.5306268e-005,0.807038
-2.5305868e-005,0.804685
-2.5305468e-005,0.807038
-2.5305068e-005,0.811743
-2.5304668e-005,0.811743
-2.5304268e-005,0.811743
-2.5303868e-005,0.811743
-2.5303468e-005,0.814096
-2.5303068e-005,0.816449
-2.5302668e-005,0.816449
-2.5302268e-005,0.811743
-2.5301868e-005,0.807038
-2.5301468e-005,0.807038
-2.5301068e-005,0.811743
-2.5300668e-005,0.814096
-2.5300268e-005,0.814096
-2.5299868e-005,0.811743
-2.5299468e-005,0.80939
-2.5299068e-005,0.80939
-2.5298668e-005,0.811743
-2.5298268e-005,0.814096
-2.5297868e-005,0.816449
-2.5297468e-005,0.816449
-2.5297068e-005,0.814096
-2.5296668e-005,0.814096
-2.5296268e-005,0.80939
-2.5295868e-005,0.807038
-2.5295468e-005,0.807038
-2.5295068e-005,0.80939
-2.5294668e-005,0.811743
-2.5294268e-005,0.80939
-2.5293868e-005,0.80939
-2.5293468e-005,0.807038
-2.5293068e-005,0.807038
-2.5292668e-005,0.80939
-2.5292268e-005,0.80939
-2.5291868e-005,0.80939
-2.5291468e-005,0.811743
-2.5291068e-005,0.814096
-2.5290668e-005,0.816449
-2.5290268e-005,0.814096
-2.5289868e-005,0.80939
-2.5289468e-005,0.80939
-2.5289068e-005,0.816449
-2.5288668e-005,0.818802
-2.5288268e-005,0.816449
-2.5287868e-005,0.814096
-2.5287468e-005,0.80939
-2.5287068e-005,0.80939
-2.5286668e-005,0.807038
-2.5286268e-005,0.804685
-2.5285868e-005,0.804685
-2.5285468e-005,0.804685
-2.5285068e-005,0.80939
-2.5284668e-005,0.811743
-2.5284268e-005,0.811743
-2.5283868e-005,0.807038
-2.5283468e-005,0.804685
-2.5283068e-005,0.807038
-2.5282668e-005,0.811743
-2.5282268e-005,0.811743
-2.5281868e-005,0.80939
-2.5281468e-005,0.80939
-2.5281068e-005,0.80939
-2.5280668e-005,0.80939
-2.5280268e-005,0.80939
-2.5279868e-005,0.811743
-2.5279468e-005,0.811743
-2.5279068e-005,0.811743
-2.5278668e-005,0.814096
-2.5278268e-005,0.814096
-2.5277868e-005,0.80939
-2.5277468e-005,0.807038
-2.5277068e-005,0.807038
-2.5276668e-005,0.80939
-2.5276268e-005,0.811743
-2.5275868e-005,0.811743
-2.5275468e-005,0.814096
-2.5275068e-005,0.816449
-2.5274668e-005,0.814096
-2.5274268e-005,0.811743
-2.5273868e-005,0.80939
-2.5273468e-005,0.811743
-2.5273068e-005,0.811743
-2.5272668e-005,0.811743
-2.5272268e-005,0.811743
-2.5271868e-005,0.814096
-2.5271468e-005,0.816449
-2.5271068e-005,0.816449
-2.5270668e-005,0.814096
-2.5270268e-005,0.811743
-2.5269868e-005,0.814096
-2.5269468e-005,0.818802
-2.5269068e-005,0.818802
-2.5268668e-005,0.816449
-2.5268268e-005,0.816449
-2.5267868e-005,0.814096
-2.5267468e-005,0.80939
-2.5267068e-005,0.80939
-2.5266668e-005,0.811743
-2.5266268e-005,0.814096
-2.5265868e-005,0.814096
-2.5265468e-005,0.811743
-2.5265068e-005,0.811743
-2.5264668e-005,0.811743
-2.5264268e-005,0.80939
-2.5263868e-005,0.80939
-2.5263468e-005,0.814096
-2.5263068e-005,0.818802
-2.5262668e-005,0.821155
-2.5262268e-005,0.818802
-2.5261868e-005,0.816449
-2.5261468e-005,0.811743
-2.5261068e-005,0.804685
-2.5260668e-005,0.799979
-2.5260268e-005,0.802332
-2.5259868e-005,0.807038
-2.5259468e-005,0.80939
-2.5259068e-005,0.811743
-2.5258668e-005,0.814096
-2.5258268e-005,0.814096
-2.5257868e-005,0.811743
-2.5257468e-005,0.80939
-2.5257068e-005,0.807038
-2.5256668e-005,0.811743
-2.5256268e-005,0.814096
-2.5255868e-005,0.816449
-2.5255468e-005,0.814096
-2.5255068e-005,0.811743
-2.5254668e-005,0.80939
-2.5254268e-005,0.811743
-2.5253868e-005,0.814096
-2.5253468e-005,0.816449
-2.5253068e-005,0.814096
-2.5252668e-005,0.814096
-2.5252268e-005,0.80939
-2.5251868e-005,0.807038
-2.5251468e-005,0.807038
-2.5251068e-005,0.807038
-2.5250668e-005,0.80939
-2.5250268e-005,0.814096
-2.5249868e-005,0.816449
-2.5249468e-005,0.818802
-2.5249068e-005,0.816449
-2.5248668e-005,0.814096
-2.5248268e-005,0.811743
-2.5247868e-005,0.814096
-2.5247468e-005,0.811743
-2.5247068e-005,0.811743
-2.5246668e-005,0.811743
-2.5246268e-005,0.811743
-2.5245868e-005,0.814096
-2.5245468e-005,0.814096
-2.5245068e-005,0.811743
-2.5244668e-005,0.811743
-2.5244268e-005,0.811743
-2.5243868e-005,0.811743
-2.5243468e-005,0.80939
-2.5243068e-005,0.80939
-2.5242668e-005,0.80939
-2.5242268e-005,0.80939
-2.5241868e-005,0.80939
-2.5241468e-005,0.80939
-2.5241068e-005,0.80939
-2.5240668e-005,0.80939
-2.5240268e-005,0.80939
-2.5239868e-005,0.80939
-2.5239468e-005,0.811743
-2.5239068e-005,0.814096
-2.5238668e-005,0.814096
-2.5238268e-005,0.814096
-2.5237868e-005,0.816449
-2.5237468e-005,0.816449
-2.5237068e-005,0.816449
-2.5236668e-005,0.816449
-2.5236268e-005,0.816449
-2.5235868e-005,0.811743
-2.5235468e-005,0.807038
-2.5235068e-005,0.804685
-2.5234668e-005,0.804685
-2.5234268e-005,0.80939
-2.5233868e-005,0.80939
-2.5233468e-005,0.811743
-2.5233068e-005,0.811743
-2.5232668e-005,0.811743
-2.5232268e-005,0.814096
-2.5231868e-005,0.814096
-2.5231468e-005,0.814096
-2.5231068e-005,0.814096
-2.5230668e-005,0.816449
-2.5230268e-005,0.816449
-2.5229868e-005,0.816449
-2.5229468e-005,0.811743
-2.5229068e-005,0.811743
-2.5228668e-005,0.814096
-2.5228268e-005,0.816449
-2.5227868e-005,0.816449
-2.5227468e-005,0.816449
-2.5227068e-005,0.816449
-2.5226668e-005,0.814096
-2.5226268e-005,0.80939
-2.5225868e-005,0.807038
-2.5225468e-005,0.80939
-2.5225068e-005,0.811743
-2.5224668e-005,0.811743
-2.5224268e-005,0.811743
-2.5223868e-005,0.814096
-2.5223468e-005,0.814096
-2.5223068e-005,0.80939
-2.5222668e-005,0.80939
-2.5222268e-005,0.811743
-2.5221868e-005,0.816449
-2.5221468e-005,0.816449
-2.5221068e-005,0.814096
-2.5220668e-005,0.814096
-2.5220268e-005,0.814096
-2.5219868e-005,0.816449
-2.5219468e-005,0.816449
-2.5219068e-005,0.814096
-2.5218668e-005,0.816449
-2.5218268e-005,0.816449
-2.5217868e-005,0.816449
-2.5217468e-005,0.814096
-2.5217068e-005,0.811743
-2.5216668e-005,0.811743
-2.5216268e-005,0.811743
-2.5215868e-005,0.811743
-2.5215468e-005,0.811743
-2.5215068e-005,0.811743
-2.5214668e-005,0.814096
-2.5214268e-005,0.811743
-2.5213868e-005,0.811743
-2.5213468e-005,0.811743
-2.5213068e-005,0.80939
-2.5212668e-005,0.80939
-2.5212268e-005,0.814096
-2.5211868e-005,0.818802
-2.5211468e-005,0.818802
-2.5211068e-005,0.816449
-2.5210668e-005,0.816449
-2.5210268e-005,0.814096
-2.5209868e-005,0.811743
-2.5209468e-005,0.80939
-2.5209068e-005,0.80939
-2.5208668e-005,0.811743
-2.5208268e-005,0.814096
-2.5207868e-005,0.816449
-2.5207468e-005,0.814096
-2.5207068e-005,0.80939
-2.5206668e-005,0.80939
-2.5206268e-005,0.80939
-2.5205868e-005,0.811743
-2.5205468e-005,0.811743
-2.5205068e-005,0.816449
-2.5204668e-005,0.818802
-2.5204268e-005,0.816449
-2.5203868e-005,0.814096
-2.5203468e-005,0.816449
-2.5203068e-005,0.816449
-2.5202668e-005,0.816449
-2.5202268e-005,0.816449
-2.5201868e-005,0.814096
-2.5201468e-005,0.814096
-2.5201068e-005,0.816449
-2.5200668e-005,0.814096
-2.5200268e-005,0.811743
-2.5199868e-005,0.814096
-2.5199468e-005,0.816449
-2.5199068e-005,0.818802
-2.5198668e-005,0.821155
-2.5198268e-005,0.821155
-2.5197868e-005,0.818802
-2.5197468e-005,0.816449
-2.5197068e-005,0.818802
-2.5196668e-005,0.821155
-2.5196268e-005,0.818802
-2.5195868e-005,0.818802
-2.5195468e-005,0.816449
-2.5195068e-005,0.814096
-2.5194668e-005,0.814096
-2.5194268e-005,0.816449
-2.5193868e-005,0.816449
-2.5193468e-005,0.816449
-2.5193068e-005,0.816449
-2.5192668e-005,0.818802
-2.5192268e-005,0.818802
-2.5191868e-005,0.816449
-2.5191468e-005,0.816449
-2.5191068e-005,0.816449
-2.5190668e-005,0.816449
-2.5190268e-005,0.818802
-2.5189868e-005,0.818802
-2.5189468e-005,0.818802
-2.5189068e-005,0.818802
-2.5188668e-005,0.816449
-2.5188268e-005,0.816449
-2.5187868e-005,0.814096
-2.5187468e-005,0.811743
-2.5187068e-005,0.814096
-2.5186668e-005,0.816449
-2.5186268e-005,0.821155
-2.5185868e-005,0.823508
-2.5185468e-005,0.818802
-2.5185068e-005,0.816449
-2.5184668e-005,0.816449
-2.5184268e-005,0.818802
-2.5183868e-005,0.816449
-2.5183468e-005,0.814096
-2.5183068e-005,0.811743
-2.5182668e-005,0.80939
-2.5182268e-005,0.811743
-2.5181868e-005,0.814096
-2.5181468e-005,0.814096
-2.5181068e-005,0.811743
-2.5180668e-005,0.811743
-2.5180268e-005,0.811743
-2.5179868e-005,0.814096
-2.5179468e-005,0.814096
-2.5179068e-005,0.816449
-2.5178668e-005,0.816449
-2.5178268e-005,0.816449
-2.5177868e-005,0.816449
-2.5177468e-005,0.816449
-2.5177068e-005,0.816449
-2.5176668e-005,0.814096
-2.5176268e-005,0.814096
-2.5175868e-005,0.816449
-2.5175468e-005,0.816449
-2.5175068e-005,0.811743
-2.5174668e-005,0.807038
-2.5174268e-005,0.807038
-2.5173868e-005,0.80939
-2.5173468e-005,0.811743
-2.5173068e-005,0.814096
-2.5172668e-005,0.814096
-2.5172268e-005,0.814096
-2.5171868e-005,0.811743
-2.5171468e-005,0.811743
-2.5171068e-005,0.811743
-2.5170668e-005,0.814096
-2.5170268e-005,0.816449
-2.5169868e-005,0.818802
-2.5169468e-005,0.816449
-2.5169068e-005,0.814096
-2.5168668e-005,0.814096
-2.5168268e-005,0.814096
-2.5167868e-005,0.811743
-2.5167468e-005,0.811743
-2.5167068e-005,0.811743
-2.5166668e-005,0.807038
-2.5166268e-005,0.802332
-2.5165868e-005,0.802332
-2.5165468e-005,0.807038
-2.5165068e-005,0.807038
-2.5164668e-005,0.807038
-2.5164268e-005,0.804685
-2.5163868e-005,0.804685
-2.5163468e-005,0.807038
-2.5163068e-005,0.807038
-2.5162668e-005,0.804685
-2.5162268e-005,0.802332
-2.5161868e-005,0.802332
-2.5161468e-005,0.802332
-2.5161068e-005,0.804685
-2.5160668e-005,0.807038
-2.5160268e-005,0.807038
-2.5159868e-005,0.807038
-2.5159468e-005,0.807038
-2.5159068e-005,0.804685
-2.5158668e-005,0.799979
-2.5158268e-005,0.795273
-2.5157868e-005,0.795273
-2.5157468e-005,0.797626
-2.5157068e-005,0.799979
-2.5156668e-005,0.799979
-2.5156268e-005,0.797626
-2.5155868e-005,0.795273
-2.5155468e-005,0.795273
-2.5155068e-005,0.797626
-2.5154668e-005,0.799979
-2.5154268e-005,0.802332
-2.5153868e-005,0.799979
-2.5153468e-005,0.797626
-2.5153068e-005,0.797626
-2.5152668e-005,0.799979
-2.5152268e-005,0.802332
-2.5151868e-005,0.802332
-2.5151468e-005,0.802332
-2.5151068e-005,0.802332
-2.5150668e-005,0.802332
-2.5150268e-005,0.802332
-2.5149868e-005,0.799979
-2.5149468e-005,0.795273
-2.5149068e-005,0.795273
-2.5148668e-005,0.797626
-2.5148268e-005,0.797626
-2.5147868e-005,0.795273
-2.5147468e-005,0.795273
-2.5147068e-005,0.799979
-2.5146668e-005,0.799979
-2.5146268e-005,0.799979
-2.5145868e-005,0.799979
-2.5145468e-005,0.799979
-2.5145068e-005,0.799979
-2.5144668e-005,0.797626
-2.5144268e-005,0.797626
-2.5143868e-005,0.799979
-2.5143468e-005,0.799979
-2.5143068e-005,0.799979
-2.5142668e-005,0.799979
-2.5142268e-005,0.799979
-2.5141868e-005,0.802332
-2.5141468e-005,0.802332
-2.5141068e-005,0.799979
-2.5140668e-005,0.799979
-2.5140268e-005,0.799979
-2.5139868e-005,0.802332
-2.5139468e-005,0.799979
-2.5139068e-005,0.799979
-2.5138668e-005,0.797626
-2.5138268e-005,0.795273
-2.5137868e-005,0.795273
-2.5137468e-005,0.79292
-2.5137068e-005,0.790567
-2.5136668e-005,0.790567
-2.5136268e-005,0.795273
-2.5135868e-005,0.797626
-2.5135468e-005,0.797626
-2.5135068e-005,0.799979
-2.5134668e-005,0.797626
-2.5134268e-005,0.795273
-2.5133868e-005,0.795273
-2.5133468e-005,0.79292
-2.5133068e-005,0.790567
-2.5132668e-005,0.788215
-2.5132268e-005,0.790567
