LECROYWS4024HD,18501,Waveform
Segments,1,SegmentSize,49897
Segment,TrigTime,TimeSinceSegment1
#1,17-Oct-2025 21:19:14,0                 
Time,Ampl
-9.933605e-006,-0.0132820029
-9.933205e-006,-0.013209946
-9.932805e-006,-0.013134948
-9.932405e-006,-0.0130614205
-9.932005e-006,-0.012987893
-9.931605e-006,-0.012912895
-9.931205e-006,-0.0128393675
-9.930805e-006,-0.0127658401
-9.930405e-006,-0.0126923126
-9.930005e-006,-0.0126187851
-9.929605e-006,-0.0125452576
-9.929205e-006,-0.0124732007
-9.928805e-006,-0.0124011438
-9.928405e-006,-0.0123290869
-9.928005e-006,-0.0122570299
-9.927605e-006,-0.0121864436
-9.927205e-006,-0.0121158572
-9.926805e-006,-0.0120467414
-9.926405e-006,-0.011976155
-9.926005e-006,-0.0119085097
-9.925605e-006,-0.0118393939
-9.925205e-006,-0.0117717486
-9.924805e-006,-0.0117041033
-9.924405e-006,-0.0116379286
-9.924005e-006,-0.0115717539
-9.923605e-006,-0.0115070497
-9.923205e-006,-0.0114423455
-9.922805e-006,-0.0113776413
-9.922405e-006,-0.0113158783
-9.922005e-006,-0.0112526446
-9.921605e-006,-0.0111923521
-9.921205e-006,-0.0111320596
-9.920805e-006,-0.0110732376
-9.920405e-006,-0.0110144156
-9.920005e-006,-0.0109585347
-9.919605e-006,-0.0109026539
-9.919205e-006,-0.0108497141
-9.918805e-006,-0.0107967743
-9.918405e-006,-0.0107467756
-9.918005e-006,-0.010699718
-9.917605e-006,-0.010654131
-9.917205e-006,-0.0106114851
-9.916805e-006,-0.0105703097
-9.916405e-006,-0.0105335459
-9.916005e-006,-0.0104997233
-9.915605e-006,-0.0104688418
-9.915205e-006,-0.0104423719
-9.914805e-006,-0.0104188431
-9.914405e-006,-0.0103997259
-9.914005e-006,-0.0103850204
-9.913605e-006,-0.0103747266
-9.913205e-006,-0.0103688444
-9.912805e-006,-0.0103688444
-9.912405e-006,-0.010373256
-9.912005e-006,-0.0103820793
-9.911605e-006,-0.0103982554
-9.911205e-006,-0.0104188431
-9.910805e-006,-0.0104438424
-9.910405e-006,-0.0104761945
-9.910005e-006,-0.0105144288
-9.909605e-006,-0.0105585453
-9.909205e-006,-0.010608544
-9.908805e-006,-0.0106658954
-9.908405e-006,-0.0107276585
-9.908005e-006,-0.0107967743
-9.907605e-006,-0.0108717723
-9.907205e-006,-0.0109526525
-9.906805e-006,-0.0110408855
-9.906405e-006,-0.0111335301
-9.906005e-006,-0.0112335275
-9.905605e-006,-0.0113394071
-9.905205e-006,-0.0114496983
-9.904805e-006,-0.0115673422
-9.904405e-006,-0.0116893978
-9.904005e-006,-0.0118158651
-9.903605e-006,-0.0119482145
-9.903205e-006,-0.0120849756
-9.902805e-006,-0.0122261484
-9.902405e-006,-0.0123702622
-9.902005e-006,-0.0125187877
-9.901605e-006,-0.0126702543
-9.901205e-006,-0.0128231915
-9.900805e-006,-0.0129790697
-9.900405e-006,-0.0131378891
-9.900005e-006,-0.0132967084
-9.899605e-006,-0.0134569983
-9.899205e-006,-0.0136172882
-9.898805e-006,-0.0137790486
-9.898405e-006,-0.013937868
-9.898005e-006,-0.0140966873
-9.897605e-006,-0.0142525656
-9.897205e-006,-0.0144069733
-9.896805e-006,-0.0145584399
-9.896405e-006,-0.0147054948
-9.896005e-006,-0.0148466676
-9.895605e-006,-0.0149848992
-9.895205e-006,-0.0151157781
-9.894805e-006,-0.0152422454
-9.894405e-006,-0.0153598893
-9.894005e-006,-0.0154701806
-9.893605e-006,-0.015573119
-9.893205e-006,-0.0156672342
-9.892805e-006,-0.0157525261
-9.892405e-006,-0.0158275241
-9.892005e-006,-0.0158922283
-9.891605e-006,-0.0159466386
-9.891205e-006,-0.0159892845
-9.890805e-006,-0.0160216366
-9.890405e-006,-0.0160422243
-9.890005e-006,-0.016049577
-9.889605e-006,-0.0160451654
-9.889205e-006,-0.0160289894
-9.888805e-006,-0.0159995784
-9.888405e-006,-0.015958403
-9.888005e-006,-0.0159054632
-9.887605e-006,-0.0158392885
-9.887205e-006,-0.0157628199
-9.886805e-006,-0.0156731164
-9.886405e-006,-0.0155716485
-9.886005e-006,-0.0154598867
-9.885605e-006,-0.0153378311
-9.885205e-006,-0.0152040111
-9.884805e-006,-0.0150628383
-9.884405e-006,-0.0149113717
-9.884005e-006,-0.0147510819
-9.883605e-006,-0.0145849098
-9.883205e-006,-0.0144113849
-9.882805e-006,-0.0142319779
-9.882405e-006,-0.0140496298
-9.882005e-006,-0.0138613994
-9.881605e-006,-0.0136716985
-9.881205e-006,-0.0134805271
-9.880805e-006,-0.0132878851
-9.880405e-006,-0.0130967137
-9.880005e-006,-0.0129055423
-9.879605e-006,-0.0127187825
-9.879205e-006,-0.0125334932
-9.878805e-006,-0.0123540862
-9.878405e-006,-0.0121805614
-9.878005e-006,-0.0120129187
-9.877605e-006,-0.0118526288
-9.877205e-006,-0.0116996917
-9.876805e-006,-0.0115570484
-9.876405e-006,-0.0114232284
-9.876005e-006,-0.0112997022
-9.875605e-006,-0.0111864699
-9.875205e-006,-0.011085002
-9.874805e-006,-0.0109952985
-9.874405e-006,-0.0109158888
-9.874005e-006,-0.0108497141
-9.873605e-006,-0.0107953037
-9.873205e-006,-0.0107541284
-9.872805e-006,-0.0107232468
-9.872405e-006,-0.0107056002
-9.872005e-006,-0.0106967769
-9.871605e-006,-0.0107011886
-9.871205e-006,-0.0107144235
-9.870805e-006,-0.0107379523
-9.870405e-006,-0.0107703044
-9.870005e-006,-0.0108100092
-9.869605e-006,-0.0108570668
-9.869205e-006,-0.0109100066
-9.868805e-006,-0.0109688286
-9.868405e-006,-0.0110305917
-9.868005e-006,-0.0110952958
-9.867605e-006,-0.0111629411
-9.867205e-006,-0.0112305864
-9.866805e-006,-0.0112967611
-9.866405e-006,-0.0113614653
-9.866005e-006,-0.0114246989
-9.865605e-006,-0.0114835209
-9.865205e-006,-0.0115379312
-9.864805e-006,-0.0115849888
-9.864405e-006,-0.0116276348
-9.864005e-006,-0.0116629279
-9.863605e-006,-0.0116893978
-9.863205e-006,-0.0117070444
-9.862805e-006,-0.0117173383
-9.862405e-006,-0.0117188088
-9.862005e-006,-0.0117099855
-9.861605e-006,-0.0116923389
-9.861205e-006,-0.011665869
-9.860805e-006,-0.0116305759
-9.860405e-006,-0.0115849888
-9.860005e-006,-0.0115335196
-9.859605e-006,-0.0114732271
-9.859205e-006,-0.0114070523
-9.858805e-006,-0.0113335249
-9.858405e-006,-0.0112555857
-9.858005e-006,-0.0111747055
-9.857605e-006,-0.0110908842
-9.857205e-006,-0.0110041218
-9.856805e-006,-0.0109188299
-9.856405e-006,-0.0108350086
-9.856005e-006,-0.0107526578
-9.855605e-006,-0.0106747187
-9.855205e-006,-0.0106011912
-9.854805e-006,-0.0105350165
-9.854405e-006,-0.0104776651
-9.854005e-006,-0.0104291369
-9.853605e-006,-0.0103909026
-9.853205e-006,-0.0103644327
-9.852805e-006,-0.0103511978
-9.852405e-006,-0.0103511978
-9.852005e-006,-0.0103659033
-9.851605e-006,-0.0103953143
-9.851205e-006,-0.0104409013
-9.850805e-006,-0.0105026644
-9.850405e-006,-0.0105806035
-9.850005e-006,-0.0106732481
-9.849605e-006,-0.0107835394
-9.849205e-006,-0.0109085361
-9.848805e-006,-0.0110497088
-9.848405e-006,-0.0112055871
-9.848005e-006,-0.0113747002
-9.847605e-006,-0.0115555778
-9.847205e-006,-0.0117496904
-9.846805e-006,-0.0119526262
-9.846405e-006,-0.0121658559
-9.846005e-006,-0.0123849677
-9.845605e-006,-0.0126114324
-9.845205e-006,-0.0128393675
-9.844805e-006,-0.0130717143
-9.844405e-006,-0.0133025906
-9.844005e-006,-0.0135319963
-9.843605e-006,-0.013758461
-9.843205e-006,-0.0139775728
-9.842805e-006,-0.014189332
-9.842405e-006,-0.0143922678
-9.842005e-006,-0.0145819687
-9.841605e-006,-0.0147599052
-9.841205e-006,-0.0149216656
-9.840805e-006,-0.0150687205
-9.840405e-006,-0.0151951878
-9.840005e-006,-0.0153040085
-9.839605e-006,-0.0153907709
-9.839205e-006,-0.0154569456
-9.838805e-006,-0.0154995915
-9.838405e-006,-0.0155201792
-9.838005e-006,-0.0155172381
-9.837605e-006,-0.0154892977
-9.837205e-006,-0.0154378285
-9.836805e-006,-0.0153628304
-9.836405e-006,-0.0152643036
-9.836005e-006,-0.0151437186
-9.835605e-006,-0.0150010753
-9.835205e-006,-0.0148378443
-9.834805e-006,-0.0146540256
-9.834405e-006,-0.0144510898
-9.834005e-006,-0.0142334484
-9.833605e-006,-0.0139981605
-9.833205e-006,-0.0137511082
-9.832805e-006,-0.0134922915
-9.832405e-006,-0.0132246515
-9.832005e-006,-0.0129481882
-9.831605e-006,-0.0126673132
-9.831205e-006,-0.0123834972
-9.830805e-006,-0.0120996811
-9.830405e-006,-0.0118173356
-9.830005e-006,-0.0115394018
-9.829605e-006,-0.0112673501
-9.829205e-006,-0.0110041218
-9.828805e-006,-0.0107511873
-9.828405e-006,-0.0105114877
-9.828005e-006,-0.0102879642
-9.827605e-006,-0.0100791461
-9.827205e-006,-0.00989091582
-9.826805e-006,-0.00972180263
-9.826405e-006,-0.00957327713
-9.826005e-006,-0.00944828042
-9.825605e-006,-0.00934828306
-9.825205e-006,-0.00927181448
-9.824805e-006,-0.0092218158
-9.824405e-006,-0.00919681646
-9.824005e-006,-0.00919828701
-9.823605e-006,-0.00922622745
-9.823205e-006,-0.00927916723
-9.822805e-006,-0.0093585769
-9.822405e-006,-0.00946298592
-9.822005e-006,-0.00959092372
-9.821605e-006,-0.00974239032
-9.821205e-006,-0.00991591516
-9.820805e-006,-0.0101100277
-9.820405e-006,-0.0103217868
-9.820005e-006,-0.0105526631
-9.819605e-006,-0.0107967743
-9.819205e-006,-0.0110570616
-9.818805e-006,-0.0113261721
-9.818405e-006,-0.0116055765
-9.818005e-006,-0.0118923337
-9.817605e-006,-0.0121835025
-9.817205e-006,-0.0124776124
-9.816805e-006,-0.0127717223
-9.816405e-006,-0.0130643616
-9.816005e-006,-0.0133525893
-9.815605e-006,-0.0136334642
-9.815205e-006,-0.0139055159
-9.814805e-006,-0.0141658032
-9.814405e-006,-0.014414326
-9.814005e-006,-0.0146481434
-9.813605e-006,-0.0148643142
-9.813205e-006,-0.0150628383
-9.812805e-006,-0.0152407748
-9.812405e-006,-0.0153981236
-9.812005e-006,-0.0155348847
-9.811605e-006,-0.0156466465
-9.811205e-006,-0.0157348795
-9.810805e-006,-0.0157995836
-9.810405e-006,-0.0158392885
-9.810005e-006,-0.015853994
-9.809605e-006,-0.0158451707
-9.809205e-006,-0.0158098775
-9.808805e-006,-0.0157525261
